filename,N/S
images\augmented\113_4_sobel.jpg,0
images\augmented\113_5_flip.jpg,0
images\augmented\113_5_flip3.jpg,0
images\augmented\113_5_flip4.jpg,0
images\augmented\113_5_gray.jpg,0
images\augmented\113_5_original.jpg,0
images\augmented\113_5_sobel.jpg,0
images\augmented\114_1_flip.jpg,0
images\augmented\114_1_flip3.jpg,0
images\augmented\114_1_flip4.jpg,0
images\augmented\114_1_gray.jpg,0
images\augmented\114_1_original.jpg,0
images\augmented\114_1_sobel.jpg,0
images\augmented\114_2_flip.jpg,0
images\augmented\114_2_flip3.jpg,0
images\augmented\114_2_flip4.jpg,0
images\augmented\114_2_gray.jpg,0
images\augmented\114_2_original.jpg,0
images\augmented\114_2_sobel.jpg,0
images\augmented\114_3_flip.jpg,0
images\augmented\114_3_flip3.jpg,0
images\augmented\114_3_flip4.jpg,0
images\augmented\114_3_gray.jpg,0
images\augmented\114_3_original.jpg,0
images\augmented\114_3_sobel.jpg,0
images\augmented\114_4_flip.jpg,0
images\augmented\114_4_flip3.jpg,0
images\augmented\114_4_flip4.jpg,0
images\augmented\114_4_gray.jpg,0
images\augmented\114_4_original.jpg,0
images\augmented\114_4_sobel.jpg,0
images\augmented\114_5_flip.jpg,0
images\augmented\114_5_flip3.jpg,0
images\augmented\114_5_flip4.jpg,0
images\augmented\114_5_gray.jpg,0
images\augmented\114_5_original.jpg,0
images\augmented\114_5_sobel.jpg,0
images\augmented\114_6_flip.jpg,0
images\augmented\114_6_flip3.jpg,0
images\augmented\114_6_flip4.jpg,0
images\augmented\114_6_gray.jpg,0
images\augmented\114_6_original.jpg,0
images\augmented\114_6_sobel.jpg,0
images\augmented\114_7_flip.jpg,0
images\augmented\114_7_flip3.jpg,0
images\augmented\114_7_flip4.jpg,0
images\augmented\114_7_gray.jpg,0
images\augmented\114_7_original.jpg,0
images\augmented\114_7_sobel.jpg,0
images\augmented\116_1_flip.jpg,0
images\augmented\116_1_flip3.jpg,0
images\augmented\116_1_flip4.jpg,0
images\augmented\116_1_gray.jpg,0
images\augmented\116_1_original.jpg,0
images\augmented\116_1_sobel.jpg,0
images\augmented\116_3_flip.jpg,0
images\augmented\116_3_flip3.jpg,0
images\augmented\116_3_flip4.jpg,0
images\augmented\116_3_gray.jpg,0
images\augmented\116_3_original.jpg,0
images\augmented\116_3_sobel.jpg,0
images\augmented\116_4_flip.jpg,0
images\augmented\116_4_flip3.jpg,0
images\augmented\116_4_flip4.jpg,0
images\augmented\116_4_gray.jpg,0
images\augmented\116_4_original.jpg,0
images\augmented\116_4_sobel.jpg,0
images\augmented\116_5_flip.jpg,0
images\augmented\116_5_flip3.jpg,0
images\augmented\116_5_flip4.jpg,0
images\augmented\116_5_gray.jpg,0
images\augmented\116_5_original.jpg,0
images\augmented\116_5_sobel.jpg,0
images\augmented\117_1_flip.jpg,0
images\augmented\117_1_flip3.jpg,0
images\augmented\117_1_flip4.jpg,0
images\augmented\117_1_gray.jpg,0
images\augmented\117_1_original.jpg,0
images\augmented\117_1_sobel.jpg,0
images\augmented\117_3_flip.jpg,0
images\augmented\117_3_flip3.jpg,0
images\augmented\117_3_flip4.jpg,0
images\augmented\117_3_gray.jpg,0
images\augmented\117_3_original.jpg,0
images\augmented\117_3_sobel.jpg,0
images\augmented\117_5_flip.jpg,0
images\augmented\117_5_flip3.jpg,0
images\augmented\117_5_flip4.jpg,0
images\augmented\117_5_gray.jpg,0
images\augmented\117_5_original.jpg,0
images\augmented\117_5_sobel.jpg,0
images\augmented\117_6_flip.jpg,0
images\augmented\117_6_flip3.jpg,0
images\augmented\117_6_flip4.jpg,0
images\augmented\117_6_gray.jpg,0
images\augmented\117_6_original.jpg,0
images\augmented\117_6_sobel.jpg,0
images\augmented\117_7_flip.jpg,0
images\augmented\117_7_flip3.jpg,0
images\augmented\117_7_flip4.jpg,0
images\augmented\117_7_gray.jpg,0
images\augmented\117_7_original.jpg,0
images\augmented\117_7_sobel.jpg,0
images\augmented\118_1_flip.jpg,0
images\augmented\118_1_flip3.jpg,0
images\augmented\118_1_flip4.jpg,0
images\augmented\118_1_gray.jpg,0
images\augmented\118_1_original.jpg,0
images\augmented\118_1_sobel.jpg,0
images\augmented\118_2_flip.jpg,0
images\augmented\118_2_flip3.jpg,0
images\augmented\118_2_flip4.jpg,0
images\augmented\118_2_gray.jpg,0
images\augmented\118_2_original.jpg,0
images\augmented\118_2_sobel.jpg,0
images\augmented\118_3_flip.jpg,0
images\augmented\118_3_flip3.jpg,0
images\augmented\118_3_flip4.jpg,0
images\augmented\118_3_gray.jpg,0
images\augmented\118_3_original.jpg,0
images\augmented\118_3_sobel.jpg,0
images\augmented\118_4_flip.jpg,0
images\augmented\118_4_flip3.jpg,0
images\augmented\118_4_flip4.jpg,0
images\augmented\118_4_gray.jpg,0
images\augmented\118_4_original.jpg,0
images\augmented\118_4_sobel.jpg,0
images\augmented\118_5_flip.jpg,0
images\augmented\118_5_flip3.jpg,0
images\augmented\118_5_flip4.jpg,0
images\augmented\118_5_gray.jpg,0
images\augmented\118_5_original.jpg,0
images\augmented\118_5_sobel.jpg,0
images\augmented\118_6_flip.jpg,0
images\augmented\118_6_flip3.jpg,0
images\augmented\118_6_flip4.jpg,0
images\augmented\118_6_gray.jpg,0
images\augmented\118_6_original.jpg,0
images\augmented\118_6_sobel.jpg,0
images\augmented\119_1_flip.jpg,0
images\augmented\119_1_flip3.jpg,0
images\augmented\119_1_flip4.jpg,0
images\augmented\119_1_gray.jpg,0
images\augmented\119_1_original.jpg,0
images\augmented\119_1_sobel.jpg,0
images\augmented\119_2_flip.jpg,0
images\augmented\119_2_flip3.jpg,0
images\augmented\119_2_flip4.jpg,0
images\augmented\119_2_gray.jpg,0
images\augmented\119_2_original.jpg,0
images\augmented\119_2_sobel.jpg,0
images\augmented\119_3_flip.jpg,0
images\augmented\119_3_flip3.jpg,0
images\augmented\119_3_flip4.jpg,0
images\augmented\119_3_gray.jpg,0
images\augmented\119_3_original.jpg,0
images\augmented\119_3_sobel.jpg,0
images\augmented\119_4_flip.jpg,0
images\augmented\119_4_flip3.jpg,0
images\augmented\119_4_flip4.jpg,0
images\augmented\119_4_gray.jpg,0
images\augmented\119_4_original.jpg,0
images\augmented\119_4_sobel.jpg,0
images\augmented\119_5_flip.jpg,0
images\augmented\119_5_flip3.jpg,0
images\augmented\119_5_flip4.jpg,0
images\augmented\119_5_gray.jpg,0
images\augmented\119_5_original.jpg,0
images\augmented\119_5_sobel.jpg,0
images\augmented\121_2_flip.jpg,1
images\augmented\121_2_flip3.jpg,1
images\augmented\121_2_flip4.jpg,1
images\augmented\121_2_gray.jpg,1
images\augmented\121_2_original.jpg,1
images\augmented\121_2_sobel.jpg,1
images\augmented\121_3_flip.jpg,1
images\augmented\121_3_flip3.jpg,1
images\augmented\121_3_flip4.jpg,1
images\augmented\121_3_gray.jpg,1
images\augmented\121_3_original.jpg,1
images\augmented\121_3_sobel.jpg,1
images\augmented\121_6_flip.jpg,1
images\augmented\121_6_flip3.jpg,1
images\augmented\121_6_flip4.jpg,1
images\augmented\121_6_gray.jpg,1
images\augmented\121_6_original.jpg,1
images\augmented\121_6_sobel.jpg,1
images\augmented\121_7_flip.jpg,1
images\augmented\121_7_flip3.jpg,1
images\augmented\121_7_flip4.jpg,1
images\augmented\121_7_gray.jpg,1
images\augmented\121_7_original.jpg,1
images\augmented\121_7_sobel.jpg,1
images\augmented\121_8_flip.jpg,1
images\augmented\121_8_flip3.jpg,1
images\augmented\121_8_flip4.jpg,1
images\augmented\121_8_gray.jpg,1
images\augmented\121_8_original.jpg,1
images\augmented\121_8_sobel.jpg,1
images\augmented\121_9_flip.jpg,1
images\augmented\121_9_flip3.jpg,1
images\augmented\121_9_flip4.jpg,1
images\augmented\121_9_gray.jpg,1
images\augmented\121_9_original.jpg,1
images\augmented\121_9_sobel.jpg,1
images\augmented\122_1_flip.jpg,1
images\augmented\122_1_flip3.jpg,1
images\augmented\122_1_flip4.jpg,1
images\augmented\122_1_gray.jpg,1
images\augmented\122_1_original.jpg,1
images\augmented\122_1_sobel.jpg,1
images\augmented\122_2_flip.jpg,1
images\augmented\122_2_flip3.jpg,1
images\augmented\122_2_flip4.jpg,1
images\augmented\122_2_gray.jpg,1
images\augmented\122_2_original.jpg,1
images\augmented\122_2_sobel.jpg,1
images\augmented\122_3_flip.jpg,1
images\augmented\122_3_flip3.jpg,1
images\augmented\122_3_flip4.jpg,1
images\augmented\122_3_gray.jpg,1
images\augmented\122_3_original.jpg,1
images\augmented\122_3_sobel.jpg,1
images\augmented\122_4_flip.jpg,1
images\augmented\122_4_flip3.jpg,1
images\augmented\122_4_flip4.jpg,1
images\augmented\122_4_gray.jpg,1
images\augmented\122_4_original.jpg,1
images\augmented\122_4_sobel.jpg,1
images\augmented\122_5_flip.jpg,1
images\augmented\122_5_flip3.jpg,1
images\augmented\122_5_flip4.jpg,1
images\augmented\122_5_gray.jpg,1
images\augmented\122_5_original.jpg,1
images\augmented\122_5_sobel.jpg,1
images\augmented\122_6_flip.jpg,1
images\augmented\122_6_flip3.jpg,1
images\augmented\122_6_flip4.jpg,1
images\augmented\122_6_gray.jpg,1
images\augmented\122_6_original.jpg,1
images\augmented\122_6_sobel.jpg,1
images\augmented\123_1_flip.jpg,1
images\augmented\123_1_flip3.jpg,1
images\augmented\123_1_flip4.jpg,1
images\augmented\123_1_gray.jpg,1
images\augmented\123_1_original.jpg,1
images\augmented\123_1_sobel.jpg,1
images\augmented\123_2_flip.jpg,1
images\augmented\123_2_flip3.jpg,1
images\augmented\123_2_flip4.jpg,1
images\augmented\123_2_gray.jpg,1
images\augmented\123_2_original.jpg,1
images\augmented\123_2_sobel.jpg,1
images\augmented\123_3_flip.jpg,1
images\augmented\123_3_flip3.jpg,1
images\augmented\123_3_flip4.jpg,1
images\augmented\123_3_gray.jpg,1
images\augmented\123_3_original.jpg,1
images\augmented\123_3_sobel.jpg,1
images\augmented\123_4_flip.jpg,1
images\augmented\123_4_flip3.jpg,1
images\augmented\123_4_flip4.jpg,1
images\augmented\123_4_gray.jpg,1
images\augmented\123_4_original.jpg,1
images\augmented\123_4_sobel.jpg,1
images\augmented\123_5_flip.jpg,1
images\augmented\123_5_flip3.jpg,1
images\augmented\123_5_flip4.jpg,1
images\augmented\123_5_gray.jpg,1
images\augmented\123_5_original.jpg,1
images\augmented\123_5_sobel.jpg,1
images\augmented\123_7_flip.jpg,1
images\augmented\123_7_flip3.jpg,1
images\augmented\123_7_flip4.jpg,1
images\augmented\123_7_gray.jpg,1
images\augmented\123_7_original.jpg,1
images\augmented\123_7_sobel.jpg,1
images\augmented\123_8_flip.jpg,1
images\augmented\123_8_flip3.jpg,1
images\augmented\123_8_flip4.jpg,1
images\augmented\123_8_gray.jpg,1
images\augmented\123_8_original.jpg,1
images\augmented\123_8_sobel.jpg,1
images\augmented\123_9_flip.jpg,1
images\augmented\123_9_flip3.jpg,1
images\augmented\123_9_flip4.jpg,1
images\augmented\123_9_gray.jpg,1
images\augmented\123_9_original.jpg,1
images\augmented\123_9_sobel.jpg,1
images\augmented\124_1_flip.jpg,1
images\augmented\124_1_flip3.jpg,1
images\augmented\124_1_flip4.jpg,1
images\augmented\124_1_gray.jpg,1
images\augmented\124_1_original.jpg,1
images\augmented\124_1_sobel.jpg,1
images\augmented\124_2_flip.jpg,1
images\augmented\124_2_flip3.jpg,1
images\augmented\124_2_flip4.jpg,1
images\augmented\124_2_gray.jpg,1
images\augmented\124_2_original.jpg,1
images\augmented\124_2_sobel.jpg,1
images\augmented\124_3_flip.jpg,1
images\augmented\124_3_flip3.jpg,1
images\augmented\124_3_flip4.jpg,1
images\augmented\124_3_gray.jpg,1
images\augmented\124_3_original.jpg,1
images\augmented\124_3_sobel.jpg,1
images\augmented\124_4_flip.jpg,1
images\augmented\124_4_flip3.jpg,1
images\augmented\124_4_flip4.jpg,1
images\augmented\124_4_gray.jpg,1
images\augmented\124_4_original.jpg,1
images\augmented\124_4_sobel.jpg,1
images\augmented\126_1_flip.jpg,1
images\augmented\126_1_flip3.jpg,1
images\augmented\126_1_flip4.jpg,1
images\augmented\126_1_gray.jpg,1
images\augmented\126_1_original.jpg,1
images\augmented\126_1_sobel.jpg,1
images\augmented\126_2_flip.jpg,1
images\augmented\126_2_flip3.jpg,1
images\augmented\126_2_flip4.jpg,1
images\augmented\126_2_gray.jpg,1
images\augmented\126_2_original.jpg,1
images\augmented\126_2_sobel.jpg,1
images\augmented\126_4_flip.jpg,1
images\augmented\126_4_flip3.jpg,1
images\augmented\126_4_flip4.jpg,1
images\augmented\126_4_gray.jpg,1
images\augmented\126_4_original.jpg,1
images\augmented\126_4_sobel.jpg,1
images\augmented\126_5_flip.jpg,1
images\augmented\126_5_flip3.jpg,1
images\augmented\126_5_flip4.jpg,1
images\augmented\126_5_gray.jpg,1
images\augmented\126_5_original.jpg,1
images\augmented\126_5_sobel.jpg,1
images\augmented\127_1_flip.jpg,1
images\augmented\127_1_flip3.jpg,1
images\augmented\127_1_flip4.jpg,1
images\augmented\127_1_gray.jpg,1
images\augmented\127_1_original.jpg,1
images\augmented\127_1_sobel.jpg,1
images\augmented\127_2_flip.jpg,1
images\augmented\127_2_flip3.jpg,1
images\augmented\127_2_flip4.jpg,1
images\augmented\127_2_gray.jpg,1
images\augmented\127_2_original.jpg,1
images\augmented\127_2_sobel.jpg,1
images\augmented\127_4_flip.jpg,1
images\augmented\127_4_flip3.jpg,1
images\augmented\127_4_flip4.jpg,1
images\augmented\127_4_gray.jpg,1
images\augmented\127_4_original.jpg,1
images\augmented\127_4_sobel.jpg,1
images\augmented\128_1_flip.jpg,1
images\augmented\128_1_flip3.jpg,1
images\augmented\128_1_flip4.jpg,1
images\augmented\128_1_gray.jpg,1
images\augmented\128_1_original.jpg,1
images\augmented\128_1_sobel.jpg,1
images\augmented\128_3_flip.jpg,1
images\augmented\128_3_flip3.jpg,1
images\augmented\128_3_flip4.jpg,1
images\augmented\128_3_gray.jpg,1
images\augmented\128_3_original.jpg,1
images\augmented\128_3_sobel.jpg,1
images\augmented\128_4_flip.jpg,1
images\augmented\128_4_flip3.jpg,1
images\augmented\128_4_flip4.jpg,1
images\augmented\128_4_gray.jpg,1
images\augmented\128_4_original.jpg,1
images\augmented\128_4_sobel.jpg,1
images\augmented\128_5_flip.jpg,1
images\augmented\128_5_flip3.jpg,1
images\augmented\128_5_flip4.jpg,1
images\augmented\128_5_gray.jpg,1
images\augmented\128_5_original.jpg,1
images\augmented\128_5_sobel.jpg,1
images\augmented\128_6_flip.jpg,1
images\augmented\128_6_flip3.jpg,1
images\augmented\128_6_flip4.jpg,1
images\augmented\128_6_gray.jpg,1
images\augmented\128_6_original.jpg,1
images\augmented\128_6_sobel.jpg,1
images\augmented\128_7_flip.jpg,1
images\augmented\128_7_flip3.jpg,1
images\augmented\128_7_flip4.jpg,1
images\augmented\128_7_gray.jpg,1
images\augmented\128_7_original.jpg,1
images\augmented\128_7_sobel.jpg,1
images\augmented\128_8_flip.jpg,1
images\augmented\128_8_flip3.jpg,1
images\augmented\128_8_flip4.jpg,1
images\augmented\128_8_gray.jpg,1
images\augmented\128_8_original.jpg,1
images\augmented\128_8_sobel.jpg,1
images\augmented\128_9_flip.jpg,1
images\augmented\128_9_flip3.jpg,1
images\augmented\128_9_flip4.jpg,1
images\augmented\128_9_gray.jpg,1
images\augmented\128_9_original.jpg,1
images\augmented\128_9_sobel.jpg,1
images\augmented\129_1_flip.jpg,1
images\augmented\129_1_flip3.jpg,1
images\augmented\129_1_flip4.jpg,1
images\augmented\129_1_gray.jpg,1
images\augmented\129_1_original.jpg,1
images\augmented\129_1_sobel.jpg,1
images\augmented\129_2_flip.jpg,1
images\augmented\129_2_flip3.jpg,1
images\augmented\129_2_flip4.jpg,1
images\augmented\129_2_gray.jpg,1
images\augmented\129_2_original.jpg,1
images\augmented\129_2_sobel.jpg,1
images\augmented\129_3_flip.jpg,1
images\augmented\129_3_flip3.jpg,1
images\augmented\129_3_flip4.jpg,1
images\augmented\129_3_gray.jpg,1
images\augmented\129_3_original.jpg,1
images\augmented\129_3_sobel.jpg,1
images\augmented\129_4_flip.jpg,1
images\augmented\129_4_flip3.jpg,1
images\augmented\129_4_flip4.jpg,1
images\augmented\129_4_gray.jpg,1
images\augmented\129_4_original.jpg,1
images\augmented\129_4_sobel.jpg,1
images\augmented\129_5_flip.jpg,1
images\augmented\129_5_flip3.jpg,1
images\augmented\129_5_flip4.jpg,1
images\augmented\129_5_gray.jpg,1
images\augmented\129_5_original.jpg,1
images\augmented\129_5_sobel.jpg,1
images\augmented\129_6_flip.jpg,1
images\augmented\129_6_flip3.jpg,1
images\augmented\129_6_flip4.jpg,1
images\augmented\129_6_gray.jpg,1
images\augmented\129_6_original.jpg,1
images\augmented\129_6_sobel.jpg,1
images\augmented\129_7_flip.jpg,1
images\augmented\129_7_flip3.jpg,1
images\augmented\129_7_flip4.jpg,1
images\augmented\129_7_gray.jpg,1
images\augmented\129_7_original.jpg,1
images\augmented\129_7_sobel.jpg,1
images\augmented\129_8_flip.jpg,1
images\augmented\129_8_flip3.jpg,1
images\augmented\129_8_flip4.jpg,1
images\augmented\129_8_gray.jpg,1
images\augmented\129_8_original.jpg,1
images\augmented\129_8_sobel.jpg,1
images\augmented\131_1_flip.jpg,1
images\augmented\131_1_flip3.jpg,1
images\augmented\131_1_flip4.jpg,1
images\augmented\131_1_gray.jpg,1
images\augmented\131_1_original.jpg,1
images\augmented\131_1_sobel.jpg,1
images\augmented\131_2_flip.jpg,1
images\augmented\131_2_flip3.jpg,1
images\augmented\131_2_flip4.jpg,1
images\augmented\131_2_gray.jpg,1
images\augmented\131_2_original.jpg,1
images\augmented\131_2_sobel.jpg,1
images\augmented\131_3_flip.jpg,1
images\augmented\131_3_flip3.jpg,1
images\augmented\131_3_flip4.jpg,1
images\augmented\131_3_gray.jpg,1
images\augmented\131_3_original.jpg,1
images\augmented\131_3_sobel.jpg,1
images\augmented\131_4_flip.jpg,1
images\augmented\131_4_flip3.jpg,1
images\augmented\131_4_flip4.jpg,1
images\augmented\131_4_gray.jpg,1
images\augmented\131_4_original.jpg,1
images\augmented\131_4_sobel.jpg,1
images\augmented\131_5_flip.jpg,1
images\augmented\131_5_flip3.jpg,1
images\augmented\131_5_flip4.jpg,1
images\augmented\131_5_gray.jpg,1
images\augmented\131_5_original.jpg,1
images\augmented\131_5_sobel.jpg,1
images\augmented\131_6_flip.jpg,1
images\augmented\131_6_flip3.jpg,1
images\augmented\131_6_flip4.jpg,1
images\augmented\131_6_gray.jpg,1
images\augmented\131_6_original.jpg,1
images\augmented\131_6_sobel.jpg,1
images\augmented\131_7_flip.jpg,1
images\augmented\131_7_flip3.jpg,1
images\augmented\131_7_flip4.jpg,1
images\augmented\131_7_gray.jpg,1
images\augmented\131_7_original.jpg,1
images\augmented\131_7_sobel.jpg,1
images\augmented\132_2_flip.jpg,1
images\augmented\132_2_flip3.jpg,1
images\augmented\132_2_flip4.jpg,1
images\augmented\132_2_gray.jpg,1
images\augmented\132_2_original.jpg,1
images\augmented\132_2_sobel.jpg,1
images\augmented\132_3_flip.jpg,1
images\augmented\132_3_flip3.jpg,1
images\augmented\132_3_flip4.jpg,1
images\augmented\132_3_gray.jpg,1
images\augmented\132_3_original.jpg,1
images\augmented\132_3_sobel.jpg,1
images\augmented\133_1_flip.jpg,1
images\augmented\133_1_flip3.jpg,1
images\augmented\133_1_flip4.jpg,1
images\augmented\133_1_gray.jpg,1
images\augmented\133_1_original.jpg,1
images\augmented\133_1_sobel.jpg,1
images\augmented\133_2_flip.jpg,1
images\augmented\133_2_flip3.jpg,1
images\augmented\133_2_flip4.jpg,1
images\augmented\133_2_gray.jpg,1
images\augmented\133_2_original.jpg,1
images\augmented\133_2_sobel.jpg,1
images\augmented\133_3_flip.jpg,1
images\augmented\133_3_flip3.jpg,1
images\augmented\133_3_flip4.jpg,1
images\augmented\133_3_gray.jpg,1
images\augmented\133_3_original.jpg,1
images\augmented\133_3_sobel.jpg,1
images\augmented\133_4_flip.jpg,1
images\augmented\133_4_flip3.jpg,1
images\augmented\133_4_flip4.jpg,1
images\augmented\133_4_gray.jpg,1
images\augmented\133_4_original.jpg,1
images\augmented\133_4_sobel.jpg,1
images\augmented\133_5_flip.jpg,1
images\augmented\133_5_flip3.jpg,1
images\augmented\133_5_flip4.jpg,1
images\augmented\133_5_gray.jpg,1
images\augmented\133_5_original.jpg,1
images\augmented\133_5_sobel.jpg,1
images\augmented\133_6_flip.jpg,1
images\augmented\133_6_flip3.jpg,1
images\augmented\133_6_flip4.jpg,1
images\augmented\133_6_gray.jpg,1
images\augmented\133_6_original.jpg,1
images\augmented\133_6_sobel.jpg,1
images\augmented\133_7_flip.jpg,1
images\augmented\133_7_flip3.jpg,1
images\augmented\133_7_flip4.jpg,1
images\augmented\133_7_gray.jpg,1
images\augmented\133_7_original.jpg,1
images\augmented\133_7_sobel.jpg,1
images\augmented\134_1_flip.jpg,1
images\augmented\134_1_flip3.jpg,1
images\augmented\134_1_flip4.jpg,1
images\augmented\134_1_gray.jpg,1
images\augmented\134_1_original.jpg,1
images\augmented\134_1_sobel.jpg,1
images\augmented\134_2_flip.jpg,1
images\augmented\134_2_flip3.jpg,1
images\augmented\134_2_flip4.jpg,1
images\augmented\134_2_gray.jpg,1
images\augmented\134_2_original.jpg,1
images\augmented\134_2_sobel.jpg,1
images\augmented\134_3_flip.jpg,1
images\augmented\134_3_flip3.jpg,1
images\augmented\134_3_flip4.jpg,1
images\augmented\134_3_gray.jpg,1
images\augmented\134_3_original.jpg,1
images\augmented\134_3_sobel.jpg,1
images\augmented\134_4_flip.jpg,1
images\augmented\134_4_flip3.jpg,1
